{'ip': '37.209.192.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.111', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '193.188.128.14', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '65.22.125.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.0.9.88', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '194.204.241.140', 'other': 'REFUSED', 'type': '4'}
{'ip': '197.255.224.18', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '81.192.171.140', 'other': 'REFUSED', 'type': '4'}
{'ip': '81.192.171.131', 'other': 'REFUSED', 'type': '4'}
{'ip': '197.255.224.66', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '65.22.237.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '81.192.171.139', 'other': 'REFUSED', 'type': '4'}
{'ip': '81.192.108.164', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '196.192.42.153', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.21.169.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.21.168.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.21.170.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '202.112.0.44', 'other': 'REFUSED', 'type': '4'}
{'ip': '202.175.51.115', 'other': 'REFUSED', 'type': '4'}
{'ip': '202.175.51.116', 'other': 'REFUSED', 'type': '4'}
{'ip': '202.175.87.47', 'other': 'REFUSED', 'type': '4'}
{'ip': '202.175.87.49', 'other': 'REFUSED', 'type': '4'}
{'ip': '202.175.87.48', 'other': 'REFUSED', 'type': '4'}
{'ip': '203.119.2.164', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.146.106.86', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.146.106.34', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.146.107.6', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.146.106.74', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.146.106.82', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.146.106.78', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.146.106.42', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.238.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.154.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.100.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.19.6.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.19.6.3', 'other': 'REFUSED', 'type': '4'}
{'ip': '203.119.87.164', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.19.6.23', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.19.6.24', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.19.6.4', 'other': 'REFUSED', 'type': '4'}
{'ip': '108.59.163.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.217.29', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.221.29', 'other': 'REFUSED', 'type': '4'}
{'ip': '43.230.49.29', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.21.171.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.113', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '204.152.184.96', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.169.17', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.115', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.112', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '103.49.81.29', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.112', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.114', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.112', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.113', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '204.61.216.10', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '204.61.216.14', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.145.114', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.115', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.155.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.116', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.114', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.79.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.116', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.115', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.239.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.116', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.107.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.113', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.113', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.112', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.113', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '201.131.252.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '199.252.162.234', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.144.119', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '189.201.244.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.157.115', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.118', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.170.17', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.171.17', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.118', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.172.17', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.118', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '200.94.176.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.159.114', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.118', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.116', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.103.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '77.67.63.105', 'other': 'REFUSED', 'type': '4'}
{'ip': '192.100.224.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '114.69.222.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.119', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '204.61.216.45', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.156.119', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '199.19.1.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.19.7.21', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.115', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '204.61.216.96', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '199.19.1.7', 'other': 'REFUSED', 'type': '4'}
{'ip': '207.248.68.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.158.115', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '162.88.53.2', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.119', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '199.252.157.234', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.158.118', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '162.88.53.6', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.252.155.234', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '87.98.180.44', 'other': 'REFUSED', 'type': '4'}
{'ip': '162.88.52.6', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.112', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '199.19.1.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.19.7.3', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.19.1.3', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.252.154.234', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '169.54.247.173', 'other': 'REFUSED', 'type': '4'}
{'ip': '162.88.52.8', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.19.7.8', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.19.7.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '162.88.53.8', 'other': 'REFUSED', 'type': '4'}
{'ip': '202.128.29.135', 'other': 'SERVFAIL', 'type': '1'}
{'ip': '199.19.1.12', 'other': 'REFUSED', 'type': '4'}
{'ip': '103.44.108.2', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.38.98.21', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.38.98.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.19.7.20', 'other': 'REFUSED', 'type': '4'}
{'ip': '77.72.229.254', 'other': 'REFUSED', 'type': '4'}
{'ip': '195.178.160.2', 'other': 'SERVFAIL', 'type': '1'}
{'ip': '156.154.157.114', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.112', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '162.88.52.2', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.113', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '199.252.180.234', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '151.80.35.161', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.116', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '185.38.98.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '141.1.27.248', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '199.19.7.14', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.119', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '103.44.108.3', 'other': 'REFUSED', 'type': '4'}
{'ip': '79.136.119.20', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.174.17', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.119', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.237.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '200.23.1.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '168.1.115.234', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.101.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '108.61.25.122', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.105.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.77.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '202.171.47.204', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.241.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '66.198.145.99', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '103.25.58.26', 'other': 'REFUSED', 'type': '4'}
{'ip': '202.128.29.2', 'other': 'SERVFAIL', 'type': '1'}
{'ip': '49.236.194.202', 'other': 'REFUSED', 'type': '4'}
{'ip': '202.12.29.59', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.144.118', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '199.7.90.2', 'other': 'REFUSED', 'type': '4'}
{'ip': '202.131.224.80', 'other': 'REFUSED', 'type': '4'}
{'ip': '75.101.129.89', 'other': 'SERVFAIL', 'type': '1'}
{'ip': '91.194.60.91', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.243.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '203.81.64.20', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '75.101.133.101', 'other': 'SERVFAIL', 'type': '1'}
{'ip': '218.100.84.26', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.114', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.173.17', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '72.0.49.2', 'other': 'REFUSED', 'type': '4'}
{'ip': '202.87.129.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '202.87.129.16', 'other': 'REFUSED', 'type': '4'}
{'ip': '195.243.137.26', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.116', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '199.252.143.234', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '66.198.145.55', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '203.81.81.85', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '200.50.92.195', 'other': 'NOERROR', 'type': '4'}
{'ip': '193.0.9.97', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '203.81.92.10', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.0.9.98', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '195.43.75.53', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '41.188.65.193', 'other': 'REFUSED', 'type': '4'}
{'ip': '196.216.168.30', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '196.216.168.26', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '196.216.168.45', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '82.151.64.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '196.216.168.46', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '196.216.168.20', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '196.216.168.22', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '65.22.153.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '196.216.168.40', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '202.131.0.10', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '196.216.168.28', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '82.199.186.130', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '194.112.0.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '194.149.137.168', 'other': 'REFUSED', 'type': '4'}
{'ip': '202.1.201.201', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '41.138.54.10', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '199.19.5.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '202.1.192.196', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '196.216.168.36', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '196.216.168.44', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '196.192.110.15', 'other': 'SERVFAIL', 'type': '1'}
{'ip': '196.216.168.23', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '41.185.30.170', 'other': 'REFUSED', 'type': '4'}
{'ip': '196.216.168.72', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '196.216.168.29', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '108.59.162.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '196.216.168.25', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '196.216.168.24', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '196.216.168.31', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '196.216.168.33', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '196.216.168.70', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '196.216.168.42', 'other': 'NXDOMAIN', 'type': '1'}
196.45.190.9
{'ip': '196.45.188.5', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '198.73.186.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '185.21.168.36', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '185.21.169.36', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '185.21.170.36', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '37.209.192.4', 'other': 'REFUSED', 'type': '4'}
{'ip': '192.33.14.30', 'other': 'NOERROR', 'type': '4'}
{'ip': '192.5.5.241', 'other': 'NOERROR', 'type': '4'}
{'ip': '192.58.128.30', 'other': 'NOERROR', 'type': '4'}
{'ip': '204.74.112.1', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '204.74.113.1', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '204.74.113.250', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '199.7.66.250', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '204.74.112.250', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '199.7.67.250', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '198.133.199.250', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '192.100.59.250', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '192.36.148.17', 'other': 'NOERROR', 'type': '4'}
{'ip': '202.12.27.33', 'other': 'NOERROR', 'type': '4'}
{'ip': '199.19.6.11', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.19.6.12', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.19.6.20', 'other': 'REFUSED', 'type': '4'}
{'ip': '195.253.64.6', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.19.6.19', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.19.6.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.146.106.6', 'other': 'REFUSED', 'type': '4'}
{'ip': '195.253.64.12', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.232.156.17', 'other': 'NOERROR', 'type': '4'}
{'ip': '194.146.106.22', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.146.106.54', 'other': 'REFUSED', 'type': '4'}
{'ip': '37.209.196.4', 'other': 'REFUSED', 'type': '4'}
{'ip': '192.31.80.30', 'other': 'NOERROR', 'type': '4'}
{'ip': '65.22.174.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.172.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.242.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.40.145', 'other': 'REFUSED', 'type': '4'}
{'ip': '195.253.65.12', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.96.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '202.28.0.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '117.104.133.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '203.119.88.75', 'other': 'REFUSED', 'type': '4'}
{'ip': '72.0.48.75', 'other': 'REFUSED', 'type': '4'}
{'ip': '162.88.53.3', 'other': 'REFUSED', 'type': '4'}
{'ip': '192.48.79.30', 'other': 'NOERROR', 'type': '4'}
{'ip': '68.178.129.149', 'other': 'REFUSED', 'type': '4'}
{'ip': '204.61.216.24', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '204.61.216.33', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '204.61.216.57', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '204.61.216.88', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '162.88.53.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '192.42.93.30', 'other': 'NOERROR', 'type': '4'}
{'ip': '185.21.171.36', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '128.86.1.20', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '192.228.79.201', 'other': 'NOERROR', 'type': '4'}
{'ip': '64.96.1.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '204.70.57.242', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '103.47.2.2', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.7.91.13', 'other': 'NOERROR', 'type': '4'}
{'ip': '204.61.216.23', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.63.94.20', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '204.61.216.44', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '162.88.52.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '204.61.216.34', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '192.54.112.30', 'other': 'NOERROR', 'type': '4'}
{'ip': '192.43.172.30', 'other': 'NOERROR', 'type': '4'}
{'ip': '204.61.216.4', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '204.61.216.35', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '204.61.216.84', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.62.157.66', 'other': 'NOERROR', 'type': '4'}
{'ip': '204.61.216.28', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.145.121', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '204.61.216.40', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '192.35.51.30', 'other': 'NOERROR', 'type': '4'}
{'ip': '156.154.159.121', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '204.61.216.108', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '204.61.216.38', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '199.19.57.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '204.61.216.87', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '188.165.38.14', 'other': 'REFUSED', 'type': '4'}
{'ip': '204.61.216.47', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '204.61.216.11', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '204.61.216.29', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.156.121', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '204.61.216.41', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '65.22.175.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '204.61.216.55', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '65.22.243.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '204.61.216.20', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.144.124', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.121', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '204.61.216.30', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.145.122', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '192.55.83.30', 'other': 'NOERROR', 'type': '4'}
{'ip': '156.154.101.12', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.123', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '185.24.64.32', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.126', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '192.203.230.10', 'other': 'NOERROR', 'type': '4'}
{'ip': '156.154.144.127', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.151.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.169.23', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.126', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '213.154.241.85', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.172.23', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.171.23', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.124', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.0.28.53', 'other': 'REFUSED', 'type': '4'}
{'ip': '204.61.216.51', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.144.122', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.122', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.170.23', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.125', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.122', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.125', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.101.14', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.123', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.174.23', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.125', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.127', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.126', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.123', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.126', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '192.112.36.4', 'other': 'NOERROR', 'type': '4'}
{'ip': '156.154.159.124', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.126', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.100.12', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.124', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.125', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '72.42.113.10', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.127', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '72.0.49.10', 'other': 'REFUSED', 'type': '4'}
{'ip': '198.6.1.182', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.100.14', 'other': 'REFUSED', 'type': '4'}
{'ip': '192.33.4.12', 'other': 'NOERROR', 'type': '4'}
{'ip': '156.154.159.127', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '193.75.4.22', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.121', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.126', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '212.18.249.32', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.232.128.6', 'other': 'NOERROR', 'type': '4'}
{'ip': '65.22.240.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '204.59.1.222', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '209.112.123.30', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '198.6.1.65', 'other': 'NOERROR', 'type': '4'}
{'ip': '192.36.144.107', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.158.122', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.125', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.169.218.32', 'other': 'REFUSED', 'type': '4'}
{'ip': '198.97.190.53', 'other': 'NOERROR', 'type': '4'}
{'ip': '212.1.66.247', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.124', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '198.6.1.82', 'other': 'REFUSED', 'type': '4'}
{'ip': '69.36.157.30', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '192.41.162.30', 'other': 'NOERROR', 'type': '4'}
{'ip': '156.154.158.125', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.171.17.10', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.122', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.127', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '192.83.166.11', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.123', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '192.52.178.30', 'other': 'NOERROR', 'type': '4'}
{'ip': '65.22.173.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.123', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '193.0.9.65', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.173.23', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '192.12.94.30', 'other': 'NOERROR', 'type': '4'}
{'ip': '199.19.54.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.241.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.149.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.10.252.19', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '198.6.1.83', 'other': 'NOERROR', 'type': '4'}
{'ip': '156.154.158.121', 'other': 'SERVFAIL', 'type': '4'}
